speaker,THOUGHT_F1,THOUGHT_F2,FLEECE_F1,FLEECE_F2,KIT_F1,KIT_F2,DRESS_F1,DRESS_F2,GOOSE_F1,GOOSE_F2,TRAP_F1,TRAP_F2,START_F1,START_F2,STRUT_F1,STRUT_F2,NURSE_F1,NURSE_F2,LOT_F1,LOT_F2
IA_f_246,-0.165433463,-0.163355429,0.139276685,-0.094239213,0.222344798,-0.062898464,-0.005270942,-0.027458701,-0.072065383,0.108528777,0.030185736,0.173934989,0.141341977,0.389844126,0.074773705,0.241580597,0.070776002,-0.069192713,-0.273227221,-0.100256524
IA_f_260,0.068087806,-0.120733427,0.068136954,-0.112617364,-0.154453857,0.481415474,0.041534316,-0.499509657,0.161219637,-0.040450749,-0.340556033,-0.671629669,0.237960503,0.355781848,-0.248044909,0.298490271,0.026178441,0.396421418,-0.134876286,0.024076162
IA_f_300,0.146853736,-0.017823137,-0.011540203,-0.171389457,-0.041768369,0.107211054,-0.142452313,0.081931411,-0.117240251,0.231052769,0.189792688,0.085365745,-0.009817398,-0.131651878,0.009011129,0.018299563,0.012470217,0.116976103,0.22373612,-0.115615779
IA_f_333,0.268557556,0.223123409,-0.042940671,0.022802588,-0.211224483,0.149498709,0.008894515,0.103727897,-0.099038534,-0.203835527,0.147601211,0.175662913,0.039084253,-0.24678092,-0.225440394,0.068720751,0.207039189,-0.313325272,-0.018725325,-0.206630728
IA_f_341,-0.141823786,-0.101521585,-0.0266799,0.092212863,0.233310201,-0.315466892,-0.229663446,0.203325148,-0.116347236,-0.078389025,-0.203103147,0.133328637,0.00930232,0.105339905,0.09194926,0.00267118,0.198498125,-0.074367229,0.101998489,-0.043280496
IA_f_350,-0.033845903,0.161505451,0.064842885,0.128195114,-0.233429968,0.153602185,-0.095897758,-0.027292258,0.129053268,-0.024823615,-0.101572059,0.231989102,0.024138271,0.04222894,-0.194975237,-0.245775994,0.029394519,-0.402822435,0.262951291,-0.027587897
IA_f_360,-0.095978892,-0.055746473,-0.003902305,0.349141632,-0.036364972,0.02380166,-0.024040511,0.091319068,-0.103667934,-0.04524026,0.179063498,-0.545161846,-0.064752214,-0.259739593,-0.004902473,-0.096121108,0.081778125,-0.020972622,0.064885325,0.151984018
IA_f_433,-0.044367377,-0.077449919,-0.055578066,-0.076653592,-0.031097588,0.271210702,-0.085418502,-0.211651594,0.009018737,0.330467425,0.001796286,-0.210958511,-0.046522516,-0.176692542,0.023140343,-0.100641471,-0.01560244,0.27493492,0.157546437,-0.191928768
IA_f_437,-0.097821773,0.022611902,0.196689008,0.085457959,-0.069712589,-0.090112391,-0.04710565,0.083302815,0.198297844,-0.19677535,-0.169131838,0.168082049,0.052481915,0.084677635,0.083133935,-0.105544581,-0.238038653,-0.147058506,0.063241671,0.04119068
IA_f_527,0.244751314,-0.13398754,-0.189485144,0.09568151,0.095118823,-0.205595587,0.005872343,-0.031794095,-0.16263948,-9.57E-05,0.19660407,0.084487855,-0.086985199,0.276200266,-0.092936079,0.123030682,0.025630652,-0.171335236,0.081152597,-0.013938156
IA_f_578,-0.20069959,-0.063982202,0.028911621,0.028208375,0.07675469,-0.190983738,-0.062164756,0.058610636,-0.026860566,0.077241973,0.09732815,-0.181732965,-0.059475685,0.148594751,0.019934463,0.098551142,-0.003770364,0.081105127,0.107128198,-0.069383348
IA_f_591,-0.089523963,0.031671001,0.010010267,-0.127104446,-0.038586462,0.133850571,0.008706793,0.068891411,-0.023616181,0.08977519,-0.045656097,-0.188526858,-0.0245704,-0.114455724,0.146365441,0.026391133,0.04454114,0.09948264,-0.053432134,0.045885061
IA_m_044,-0.162980303,-0.227505927,0.002806132,0.035422702,0.046724054,-0.071971361,0.04276209,-0.070374237,0.020362573,0.021055892,-0.095808989,-0.139569596,0.190880644,0.115481576,0.14504395,0.091269931,0.003438317,0.219963031,-0.295381845,0.14126272
IA_m_056,0.447711772,0.117969946,-0.215709457,0.277323759,0.111010504,-0.044404503,0.184733352,0.047525024,-0.166295886,-0.327834905,0.231531845,-0.114581246,-0.599608128,0.420741128,0.211071818,0.00471992,0.050644248,-0.311366843,0.256056917,0.053578606
IA_m_068,0.230608639,0.274562568,0.176306687,-0.369616629,1.98E-05,-0.079922122,-0.367077003,0.146587557,0.086792158,0.165357967,-0.224881658,0.229355862,0.117847141,-0.227834631,0.020535209,-0.272101076,-0.143003024,0.076353734,0.160802476,-0.27257899
IA_m_077,-0.088373275,-0.224804256,0.118796064,0.078911374,-0.048492125,-0.183961294,-0.066325412,0.061465176,0.068785875,-0.315986238,0.077693294,-0.043181016,0.133529942,0.40976697,0.057685761,0.169943997,-0.117744518,0.072329787,-0.066254643,0.171033217
IA_m_181,0.35586612,0.058628393,-0.205047112,0.17653503,-0.050569856,0.128040083,0.404934837,-0.008973266,-0.180823288,-0.402097765,0.011757644,0.110975723,-0.1064162,-0.22003234,-0.290231758,0.187163328,0.178649269,-0.424428489,-0.015730644,0.200035727
IA_m_216,-0.235223873,-0.171848584,0.227439869,-0.381842487,-0.026947064,0.018055014,-0.101327683,-0.184057441,0.20685894,0.188218111,-0.029998244,-0.12545271,0.221121373,0.088081514,-0.298779196,0.059234877,-0.043241082,0.373682089,0.022999177,-0.126444504
IA_m_233,0.55641426,0.245333276,-0.393175848,0.18039138,-0.197516159,0.26196539,-0.331586743,-0.057358035,0.081136565,0.172630151,-0.254871521,-0.203157142,-0.063496274,-0.09407091,-0.114865124,-0.156632905,0.192388013,-0.281780272,0.309090784,0.003974576
IA_m_288,-0.121055698,-0.020842108,0.086583593,-0.171856074,0.084026443,-0.013367943,-0.06581749,0.098379747,-0.003456317,0.143492248,-0.106269413,0.0002746,0.116988737,0.066898513,0.071589237,-0.153148548,-0.032317517,-0.110860686,-0.015007183,-0.119336533
IA_m_322,0.47202571,0.491857688,-0.026409393,0.329485306,-0.312081681,0.239985412,-0.020089462,-0.095973954,-0.219624551,0.237789438,-0.060454441,0.132637532,-0.162436151,-0.083157429,0.091303156,-0.34086287,-0.322764238,0.047433322,-0.057363324,-0.338999204
IA_m_328,0.051893465,0.358950964,0.053744246,0.057203748,-0.050431326,-0.012105278,-0.147245166,0.141692938,0.086574558,-0.22681143,-0.040131619,0.059444461,0.029704918,-0.1692497,0.147064465,-0.149741191,-0.108268292,-0.170111566,0.021849766,-0.17110155
IA_m_364,-0.472784194,-0.314945048,0.152710212,0.042892603,0.071709603,-0.235999677,0.014747359,-0.100553059,0.058186141,0.390436834,-0.197067365,0.003304117,0.16243746,0.114254384,0.328109738,-0.051628237,-0.112525709,-0.019991679,-0.131256566,-0.077567408
IA_m_367,-0.078570272,-0.195556184,-0.199447268,0.125499502,0.013061514,-0.197329396,0.027963196,0.017209112,-0.003156024,-0.097508682,0.349771776,-0.141573102,-0.184487569,0.301864541,-0.075034877,0.091007655,0.455088158,-0.184289808,-0.13292797,-0.095165325
IA_m_451,-0.256988285,-0.369166749,0.156811485,-0.096768641,-0.151386781,0.017474374,-0.145847846,-0.093690426,0.130298466,-0.205696986,0.115370975,-0.094495495,0.198549825,0.24357575,0.120805701,0.056042839,-0.05398382,0.011880422,0.124761155,-0.015745177
IA_m_476,-0.385171886,-0.267849215,0.101645624,-0.244018668,-0.030787909,-0.137321349,0.020462437,-0.148298093,-0.094557456,0.141169297,-0.074295934,0.118356962,-0.157842127,0.131268509,0.1688858,0.015158558,0.082097515,0.089242058,0.066888338,-0.158438738
IA_m_496,-0.117095253,-0.219685041,0.064907999,-0.338335717,0.071896676,0.0082033,-0.113078793,0.022711809,0.153418585,0.105141627,-0.079740798,-0.024370891,0.288007611,0.102576864,-0.12602161,0.13079248,-0.055573509,0.103529717,0.089419803,-0.027067837
IA_m_511,-0.254751396,-0.060815138,0.069676675,0.006868906,0.187622438,-0.012148281,0.206969509,-0.059959221,-0.140953595,0.140823548,0.229442431,0.050479958,0.046448504,-0.233459544,0.102722005,-0.121853475,-0.051353239,-0.003337974,-0.229051644,-0.019924831
IA_m_517,0.181916781,0.204322353,-0.039982022,0.335975759,-0.128759881,-0.099012547,0.02406194,0.085827681,-0.021273334,0.077887693,0.054280502,-0.158021381,0.014707598,-0.16882723,-0.128284412,-0.044586068,0.106644267,-0.249194533,0.136467846,0.105035155
IA_m_518,0.002364578,-0.235466857,0.158256736,-0.735477098,-0.112734555,0.071286227,-0.008322127,-0.126195529,0.051811508,-0.091125794,-0.347863251,0.24143629,0.117403299,0.195782614,-0.011340056,0.072634708,-0.038748861,0.296105611,0.143532969,-0.029450162
IA_m_524,0.050281629,0.154447127,-0.061716461,-0.276928148,-0.093821993,-0.024039077,-0.07963931,0.044409947,-0.052584341,-0.104229986,-0.084289895,0.282539075,-0.205688081,0.145130685,0.031665223,0.065080151,-0.006657766,0.047874705,0.32940414,-0.371457958
IA_m_525,0.359462574,0.326787996,-0.00792047,-0.148351304,0.01144373,-0.007829641,-0.19906098,0.075952865,0.022240394,0.01560045,-0.243950117,0.019160826,0.046197869,0.003779448,0.05848405,-0.010212231,0.003677124,0.072484391,0.047007604,-0.279270901
IA_m_542,-0.00523223,-0.073384436,0.032638741,-0.257051863,0.305856012,-0.224770751,-0.046465322,0.047825017,-0.098269116,0.093915666,-0.368580728,0.135711639,0.15023773,-0.034655774,0.216146143,-0.033159024,0.141682517,0.164263686,-0.101974414,-0.10962626
IA_m_574,0.013465997,0.02850445,0.066309801,0.079523917,0.017342348,-0.041357136,-0.116109216,0.084640801,-0.13951428,0.129157073,0.160248338,-0.112514615,-0.032319201,-0.010197532,0.029546799,-0.081425301,-0.181898821,0.015981696,-0.014328405,0.04817085
IA_m_579,0.226275892,-0.256726607,-0.205989404,0.07563731,0.085594605,0.157908234,0.055105655,-0.002656353,-0.180259335,-0.050033579,0.121225116,-0.005153231,0.028966978,0.322284653,-0.492512963,0.242884528,0.086427951,-0.181226618,0.253789643,0.096325609
IA_m_623,0.051297717,-0.414167091,-0.027586604,0.080212178,0.02497834,-0.163722662,-0.144293211,-0.276762629,0.074566816,0.048346593,-0.01601135,-0.351331659,-0.005216285,0.300494435,-0.24388575,0.517645054,-0.151815515,-0.049910129,0.195326795,0.196089884
IA_m_624,0.003054619,-0.24126952,-0.142102688,0.168690825,-0.08715207,-0.101162825,0.083399394,-0.090546061,-0.003838986,0.058679227,0.214641878,-0.177706092,-0.141162727,-0.076720705,0.133464258,-0.06145789,-0.008508457,-0.068970666,0.003306582,0.172102262
MU_f_013,0.204022887,0.216582155,0.142424564,-0.096542652,0.064891082,0.023181265,-0.180731059,-0.227314666,0.062309537,0.251671782,-0.082495603,0.282161172,0.193461314,0.044325611,-0.234022147,-0.295312173,-0.23285618,0.143089498,0.214023084,-0.289773303
MU_f_069,-0.099065191,-0.101594156,-0.063816372,-0.121916742,0.175851604,0.186163893,0.274562695,0.124678951,-0.100658519,0.122715051,0.207399191,0.138469602,-0.089575824,0.029062337,0.019267039,0.034250677,0.008646963,-0.384242523,-0.096981183,-0.100143275
MU_f_090,0.239420019,0.012693372,-0.151687204,0.071989686,0.025655871,0.093618817,0.003129424,-0.155240251,0.051855754,-0.135218925,-0.370479601,-0.239276479,0.013956119,-0.179579078,0.021397536,0.29136269,0.159940783,0.234182789,0.006423855,-0.152125905
MU_f_211,0.157632722,0.023665047,-0.011349,0.174316198,0.004937927,0.125621833,-0.192941629,0.169495274,0.072124616,-0.08067304,-0.456786215,-0.159493133,0.056048841,-0.035490367,0.085819942,0.053112575,0.112786524,0.057659372,-0.02868049,0.025251583
MU_f_223,0.083132084,0.129178091,0.035561164,-0.096104518,-0.087576137,0.059227119,0.138829955,0.105509745,-0.169554339,0.248979147,0.185720832,0.125336149,0.045011228,-0.404651502,-0.251167698,-0.043887131,0.071726326,0.068467033,-0.154955414,-0.021886029
MU_f_244,0.032654184,0.144331709,-0.083256181,-0.386229624,0.025190716,0.003187053,-0.076665921,-0.018770808,0.080367353,0.122833353,0.302171283,0.182350794,-0.119266245,-0.361697035,-0.18763849,-0.263092771,-0.283616923,0.608578448,0.052085424,0.070090736
MU_f_316,0.059195704,-0.019014912,0.061262909,0.023578333,0.037688912,-0.094398062,-0.209952631,-0.023260548,0.070996242,-0.075046409,-0.300470887,0.15734088,0.035885282,0.125674102,0.207946314,0.117788863,-0.047797699,0.074435646,-0.097139596,0.131531536
MU_f_426,0.292602856,-0.022420623,0.049077241,0.029123399,-0.026923069,0.015007197,0.172293916,0.091182562,0.003754816,-0.093872936,0.335624671,0.190477903,0.003137998,0.296032072,-0.323602448,-0.302079378,-0.310027639,-0.457375611,-0.106397113,0.067410405
MU_f_456,0.073606458,-0.062503559,-0.150068075,0.23446818,-0.042731811,-0.257075672,0.105405394,0.263218668,-0.019093696,-0.150153406,-0.038736239,-0.573221768,-0.236550643,0.124982441,0.032256139,-0.248998144,0.445403582,0.326496274,0.037335835,0.142953208
MU_f_463,-0.125008658,-0.078785773,0.123221939,0.008282866,-0.0603684,-0.102907407,-0.10336932,-0.216093759,-0.027090018,0.275020607,0.340556726,0.034462624,-0.015139929,-0.158113595,-0.073659956,0.031417426,-0.09334379,-0.131902095,0.133058694,0.00949966
MU_f_528,-0.228133821,-0.222507941,-0.017830335,-0.120313723,0.055845205,0.185832706,-0.035594533,-0.088615285,0.093285045,0.063650321,-0.139008969,-0.195079651,-0.087213546,0.018259606,0.284332164,0.35891458,-0.018975469,0.081178895,0.092838913,-0.014901026
MU_f_590,0.01702365,0.242787621,0.11905432,-0.12180614,-0.041454443,0.105146981,0.029997756,0.070840702,0.069046024,-0.221690151,0.11684693,0.073021053,-0.030748535,-0.094684019,0.194419169,0.302598811,-0.061310704,-0.128115242,-0.361306725,0.125218292
MU_f_593,0.068745727,0.243971928,0.050147783,0.17067984,-0.20326068,-0.272517502,-0.0791448,-0.081582572,0.012550315,-0.308265963,0.107979487,0.337394427,-0.076471203,-0.255010089,0.021245601,0.186026904,0.022820287,-0.129005812,0.071317379,0.053278086
MU_m_026,0.405995369,0.130412269,-0.254785028,0.227313536,-0.114101139,0.056910414,0.218925099,0.060745373,-0.11544326,0.160704125,0.265399951,-0.12415323,-0.267536725,-0.264876387,-0.177518309,-0.09989266,0.459013162,-0.13280819,0.12873816,0.037740411
MU_m_034,0.403577064,0.081380985,-0.040052934,0.051473208,-0.17612342,-0.025396204,-0.158644241,0.048630306,0.068288843,0.111878702,-0.354239252,0.130818402,-0.029378002,-0.135940595,0.051556106,0.033259388,0.036509632,-0.123172058,0.287107621,-0.11158342
MU_m_039,0.496285716,0.082878097,-0.150722106,-0.124203573,-0.063973374,0.281999444,0.135687954,0.078339122,-0.025984482,-0.095657948,0.095302725,0.045207994,0.065626918,-0.119636915,-0.246378282,-0.062090763,0.099999645,-0.196759568,-0.257944661,0.047500872
MU_m_041,-0.010574864,0.05867604,-0.038490869,-0.113986775,-0.228393395,-0.055822597,0.08389305,0.049263799,-0.09087934,-0.129021591,-0.239015307,0.226371867,-0.066560572,-0.100635679,0.365982104,0.013326518,0.000665615,0.289529943,-0.014005015,-0.0438246
MU_m_072,0.076788655,0.017737499,-0.079174053,-0.11673669,0.024770605,0.024496336,-0.046143365,0.078128585,0.044501125,0.061395347,0.089287594,0.055992471,-0.065093959,-0.180753311,0.027664074,-0.133165652,-0.069384124,0.010893859,0.034345106,0.043213221
MU_m_089,0.064246006,0.094101806,-0.067831562,0.111186952,-0.047294219,0.169387128,0.18274839,0.102931526,0.018535127,-0.241697368,0.163218642,-0.027489021,-0.035068892,-0.35263624,0.024855686,0.169545546,-0.137307645,-0.323520376,-0.056366559,0.178899773
MU_m_091,0.189655839,0.264688163,0.124493964,0.024512266,-0.060016207,0.269067717,0.253123499,-0.003422091,-0.097664814,-0.251037648,0.513096501,0.146410761,-0.169027129,-0.08305787,-0.450519411,-0.293092188,-0.287556826,0.024053758,-0.109255346,0.112039901
MU_m_110,-0.274696906,-0.300932558,0.087601948,0.016193854,0.060018305,0.128442763,-0.036008376,-0.228372724,0.04137117,0.422930719,-0.216146832,-0.182266833,0.085433662,0.086620214,0.174205283,0.127846151,-0.092514763,-0.033324745,-0.015044076,0.068055622
MU_m_116,-0.183311477,-0.046947649,0.102348273,-0.04603729,-0.047872244,0.096205655,0.050107919,0.120855008,0.014550184,-0.149595897,0.147200358,0.032967891,0.049011838,-0.099340627,-0.035707482,0.004808293,0.0352844,0.061186433,0.056018267,-0.073992609
MU_m_118,0.200892554,0.214044629,-0.05485625,0.19211851,0.33910461,-0.212479902,-0.046065734,0.234236008,-0.070570667,0.226913275,0.231040892,-0.258233134,-0.070041238,0.141719209,-0.039386752,-0.204824998,-0.194300204,-0.29894405,-0.07924353,0.06519116
MU_m_121,-0.170692643,-0.088846045,-0.005841626,-0.021843085,-0.109552959,0.070888834,-0.03011709,0.093372336,0.016403022,0.198830053,-0.077659678,-0.311713247,-0.032781245,-0.118377216,-0.040155021,0.127056873,0.02838403,0.216544673,0.070535465,0.043912074
MU_m_143,-0.147399769,0.273011171,-0.095619211,0.23626003,0.068293205,0.037638634,0.186788609,-0.00202233,-0.092704655,-0.160372471,0.153787291,0.085627104,-0.121609506,-0.34854449,-0.09213868,0.03035086,-0.020965667,-0.160373955,0.085216437,0.04074411
MU_m_159,-0.169026072,-0.027760911,0.010565062,-0.067424804,-0.101843643,0.111713434,0.198399987,0.065200452,0.051041045,-0.156150845,-0.145195031,-0.036373977,0.018777369,0.211597395,0.199040155,-0.087741647,-0.173171952,0.235841432,0.024745054,-0.016338097
MU_m_166,-0.057607388,0.12733121,-0.068961068,0.174065498,-0.066443456,0.224398466,0.1917983,-0.024958172,-0.037354083,0.046001814,-0.049599335,-0.027918175,-0.0203633,-0.278222823,0.100780424,0.00793782,-0.00374169,-0.039503591,-0.06772162,0.052796744
MU_m_179,-0.057018119,-0.092249632,-0.02296396,0.153137228,0.124480349,-0.034855221,0.292824031,-0.060648259,-0.098303878,0.058167343,0.035608589,-0.17923873,0.029132822,0.39514904,-0.076388003,0.1498532,-0.094602562,-0.054250161,0.074146479,-0.058303551
MU_m_209,0.083957235,0.152489927,-0.085524601,0.209026474,-0.082363905,-0.176438615,-0.123278832,-0.0285893,-0.026052117,-0.16238433,-0.192899143,0.051513119,-0.155270159,-0.096570423,0.156382188,0.139431757,0.287540383,-0.033384236,0.000826326,0.116308347
MU_m_277,-0.289494001,-0.105699113,-0.020491356,0.082300379,-0.088191335,0.218395316,-0.06369344,0.163802409,-0.056877382,0.100704826,0.094688439,0.163469325,0.250348487,-0.104144884,-0.236291339,0.031164714,0.026352138,-0.075744134,0.028478793,0.006754835
MU_m_278,0.376758674,0.0353374,-0.043758696,-0.231323591,-0.076889191,0.074590681,0.109574611,-0.000962438,-0.09227594,0.284153548,-0.089343559,-0.047303034,0.017615665,-0.023953462,-0.057473019,-0.235667213,0.01519894,0.455628213,0.184983885,-0.271286647
MU_m_286,0.053082406,0.198742593,-0.017401157,0.096832627,-0.010291918,-0.047671608,0.138447706,-0.037590667,0.125068189,0.217279891,0.345969178,-0.245371901,-0.011019994,0.014992015,-0.02277057,-0.145330961,-0.223479735,-0.182483653,-0.199031017,-0.054654279
MU_m_290,0.017335002,-0.02317478,-0.002159424,-0.31740287,0.186736901,-0.042182732,0.064353163,0.070896585,-0.055384461,0.365916315,-0.025376832,-0.130685938,0.257620395,0.149657728,-0.185141002,-0.093269905,0.25875697,0.233601475,-0.405367916,-0.093092435
MU_m_291,-0.075289622,0.139399425,0.086688983,0.068624654,-0.005929849,-0.027877967,-0.066760443,0.018932267,0.141480381,-0.513085902,-0.257789954,0.025145793,0.164225974,0.250471166,0.183362998,0.060064662,-0.068000112,-0.107930484,-0.100119238,0.077151586
MU_m_294,-0.035010877,-0.042475374,0.107923593,-0.02726238,0.013227516,-0.062303761,-0.152137662,-0.126612827,0.002858249,-0.105266163,-0.270710785,0.221591633,0.117172863,-0.209673128,0.120834863,0.110671998,4.76E-05,0.16620713,-0.020877113,0.041509039
MU_m_299,0.246979075,-0.01327069,-0.110707999,0.116932213,0.023732697,-0.071868961,-0.087168883,-0.12284601,0.006575365,0.084108274,0.069855597,0.129656092,-0.066041161,-0.111575256,-0.039455824,-0.071683734,0.036459315,0.001236356,0.289798889,0.096550559
MU_m_308,-0.039889853,-0.105153255,0.023676845,0.181849121,0.045528967,-0.160373921,-0.096802805,-0.110160421,0.076493698,-0.391641831,-0.044170154,0.144765777,0.141480758,0.404470976,-0.206352012,-0.030574247,-0.057231717,-0.142526163,0.082100022,0.140085774
MU_m_309,-0.005810522,0.038787315,-0.042831133,-0.230646447,-0.123904449,0.169378023,0.024025657,0.113615895,-0.125415066,-0.016923655,-0.276675565,-0.108668841,-0.025319901,-0.270735375,0.101940523,0.302470891,0.154646117,0.389768155,0.018377623,-0.116462299
MU_m_348,-0.094513882,0.078716885,0.023456213,-0.163915945,0.05005652,-0.078154571,-0.199795809,0.104859144,0.246039847,-0.434907534,-0.263475736,0.353306285,0.326940354,0.124134805,-0.238403106,0.068770292,0.14866178,-0.028488244,-0.284020014,-0.089449995
MU_m_373,-0.29437098,-0.014750732,0.152703157,0.153063504,0.027039413,-0.117127036,-0.268908587,-0.088712538,0.077975449,-0.205103156,-0.082701493,0.309795895,0.227805879,0.123172526,-0.107550465,-0.164137331,0.025625589,0.010551604,0.04682233,-0.014245579
MU_m_409,0.018329262,0.000812043,-0.128933084,-0.448154346,0.205060627,-0.051261602,0.044946003,0.141361281,-0.017124722,0.075264515,-0.197832247,0.170232861,-0.142007873,-0.033150729,0.417604744,0.320140679,0.044643752,0.078567613,-0.051870862,-0.192466491
MU_m_424,-0.0300235,-0.293090731,0.032440808,-0.259757689,-0.04725138,0.005025665,-0.079700252,0.148502342,0.079791862,0.296658759,-0.108130189,-0.178657808,0.130684517,0.100942253,-0.291004956,0.063738667,0.145376181,0.123500702,0.117899331,-0.068963739
MU_m_431,0.16849989,-0.088507475,-0.058086807,-0.012291115,0.217729313,-0.144682008,0.096088203,-0.097157748,-0.029391781,0.314697454,0.220840738,-0.012081863,0.01503761,0.009619708,0.011204144,-0.115748455,-0.069136719,-0.144419705,-0.320296442,0.024008471
MU_m_490,-0.110437219,-0.02790939,-0.147851862,0.210389009,0.002501137,0.064575725,0.222188415,-0.062675664,-0.069107403,-0.185272786,0.02154401,-0.090083325,-0.270916945,-0.085230143,0.062640782,0.051296879,0.261094171,-0.164878392,0.06285502,0.134302388
MU_m_516,0.170014369,0.172164583,-0.006650315,0.141539317,0.026261735,0.258773085,0.217388377,-0.000710551,-0.141077704,-0.401282324,0.156008104,-0.489499658,-0.242903156,0.112812278,-0.34226245,0.07520524,0.083762992,-0.030413501,0.117782943,0.214871662
MU_m_526,-0.157344652,-0.174102936,-0.047386677,-0.002787715,-0.043283114,0.087232482,-0.044877961,0.099520443,-0.057668499,0.225109688,0.033709507,0.114166722,-0.136809261,-0.031881737,0.406591623,0.103214792,0.359653342,0.059679629,-0.012481543,-0.106214093
MU_m_537,0.315667436,0.023045233,-0.103125567,0.112918026,-0.063440789,0.210638381,0.105367684,-0.188525313,-0.035762408,0.060366315,-0.073759084,-0.299261918,-0.052564462,0.027892862,-0.009382254,-0.210330332,0.036841919,0.220598366,-0.011730267,0.108036989
MU_m_555,0.105102038,0.25339318,0.080564488,-0.189783067,-0.09147092,-0.201613907,-0.263551747,0.112903374,0.1446092,0.096477683,-0.223796755,0.533200189,0.051179213,-0.21165844,-0.078682096,-0.015335512,-0.196039616,-0.294692021,0.339149607,-0.086502658
MU_m_575,0.196079895,0.093032076,-0.027005191,0.17063416,-0.023241519,0.056466208,0.12192999,-0.00618868,-0.022969841,-0.11588761,0.543712169,-0.051315379,-0.234692861,0.031015876,-0.314553964,-0.028715486,0.09827369,-0.190949358,-0.347518526,0.074660357
MU_m_581,-0.284595541,-0.210617728,0.06606883,-0.104224893,0.029280815,0.189622748,0.121314979,-0.116374087,-0.011483891,0.170094491,0.003914316,-0.008716588,0.025816025,0.036871933,0.123003737,0.142730737,0.151231725,0.009591274,-0.154851921,-0.068199933
MU_m_588,-0.056714146,0.099089507,-0.002205913,0.266110888,-0.187698432,0.100006678,0.155139424,-0.025157283,-0.019600671,-0.086006101,0.055119657,-0.278056484,-0.132617681,0.000138229,0.212652101,-0.003073603,-0.210825893,0.114024481,0.15827816,0.071882111
MU_m_602,0.041363953,0.057413579,-0.100306672,0.400693462,0.060981269,-0.2781133,-0.031260973,-0.244989873,-0.059556697,0.204443298,0.009359454,-0.121019747,-0.016257392,0.027661295,-0.113921372,0.029641745,0.229655469,-0.28130831,-0.095246466,0.102893636
MU_m_626,-0.107618937,0.151243102,0.187143302,-0.052366262,0.111756492,-0.056943451,-0.282839105,0.045485523,0.10090732,-0.136458787,0.196407359,0.208568046,0.044934553,-0.185409756,0.052758211,-0.005153519,-0.498993639,0.111265409,0.028702879,0.022740907
MU_m_635,-0.115835154,-0.023347358,0.206878463,0.097594631,0.015574562,-0.124150445,-0.149132117,-0.013502977,0.104680689,-0.392440536,0.229025552,0.268740892,0.179209527,0.120062828,-0.151799634,-0.014316285,-0.2341129,-0.167820578,-0.08726476,0.103377471
