Idnumber,F1,F2,F2-F1,sylldur,o-dur,i-dur,s-dur,s:i-ratio,s-levelDiff,s-ampDiff,s-freqH,s-freqM,s-freqMH,s-var
656,0.532199253,-0.74010023,-0.848262912,-0.357290971,-0.651249985,0.045274582,0.121284,-0.152036842,-1.22770706,0.057221977,0.443711592,1.122783507,0.963971784,-0.726195983
657,-0.089633558,-0.172232833,-0.108787949,-1.044580773,-1.031403099,-0.810928285,-0.301607461,0.319408852,0.47198897,-0.400597884,-0.835997788,0.172150859,0.09032169,-0.595503435
658,-0.694660077,0.206345431,0.46325872,1.358550214,0.364483175,0.06299184,2.383523789,1.151120355,0.120363501,1.574710614,-0.716324217,1.334957128,1.158963513,-1.296915054
659,-1.148429966,1.967557355,2.144517834,-0.796175559,-0.270214911,-1.465351277,-0.440168641,1.160073643,-0.256979426,-2.084307471,0.134687839,0.505227884,0.396426025,0.750179878
660,0.683455882,2.025167091,1.432947586,0.036161586,0.876987157,-0.244172907,-1.013218382,-0.654943158,-1.121345929,1.771426937,-0.528632335,0.313911868,0.220602845,0.301798724
661,0.196073409,1.663048751,1.328304903,1.312950606,0.209855711,-0.719061025,2.983673696,2.69510179,-0.051359081,1.192704289,-0.742451781,0.730856012,0.60378271,-0.825974605
662,-0.476178279,0.370944676,0.512091972,0.463948843,0.367868763,1.777169301,-0.607883642,-1.239974416,0.967166747,0.024831615,-0.835997788,-0.362580005,-0.401106487,-0.736361145
663,-0.324921649,0.510854034,0.567901404,0.729800701,0.116709379,1.103651043,0.735849747,-0.444162439,1.322573282,-1.095770505,0.443711592,-0.600238168,-0.61951901,-0.049919195
664,0.011204195,-1.085758645,-0.92500088,0.925735643,0.272161902,0.816434615,1.115815831,-0.118858298,-0.389002525,-1.771953725,0.230426695,1.003954426,0.854765522,2.33845591
665,0.66664959,-1.390267248,-1.455190476,0.198990729,-0.013223212,-0.018441925,0.460378362,0.095469606,1.346719609,0.190123144,-0.716324217,-0.857898731,-0.856314134,-1.113184038
666,-0.341727941,-0.698950418,-0.450620715,0.012793882,-0.838282358,1.293947511,0.420110655,-0.664983304,1.325104758,1.703486396,-0.716324217,-0.443034109,-0.47504539,-1.431690546
667,-1.047592213,-1.382037286,-0.73664405,2.341781284,2.698746203,1.543039026,0.297817628,-0.809963661,0.029670591,-0.083981142,-0.835997788,0.885125345,0.74555926,0.123930643
668,1.070000603,0.338024827,-0.157621201,0.534145054,-0.041673527,1.425186454,0.33957524,-0.749949593,0.023299555,0.265113305,0.985699896,-1.272763353,-1.237582878,-0.358060669
669,0.801099928,0.996421808,0.512091972,1.543425063,0.871041041,0.94872347,1.522841816,-0.005107228,-1.261809847,-1.329687349,0.112826001,0.909546359,0.768002653,2.08034552
670,-0.442565694,1.086951393,1.105067178,0.385187576,0.442892245,-1.057788738,0.855283766,1.625204415,-1.028655798,-2.381095015,0.230426695,0.409809021,0.308734214,2.045645341
671,-2.576964802,1.18571094,2.074756045,-2.056858551,-1.004773604,-0.98422931,-2.422145189,-1.247746133,0.79302359,-1.640898872,-0.622712891,-2.442088923,-2.312216067,-0.117478465
672,0.448167792,-0.345062041,-0.478525431,-0.258178389,0.367328207,-0.183409277,-0.965702488,-0.661230502,0.465142507,0.353565913,-0.835997788,-0.89731087,-0.892534665,-0.821892734
673,-0.845916707,0.041746185,0.386520752,1.576847397,1.722246028,-0.084061396,1.024126262,0.490756475,1.679139573,0.768416072,-0.835997788,-0.956725411,-0.947137796,-1.269261395
674,-0.509790863,-0.591960909,-0.2901686,-1.025681793,-0.701379441,-0.424823313,-0.964776331,-0.50609691,0.926465824,0.223249344,2.037201008,0.433038766,0.330082806,-0.721756947
675,0.095235656,-0.345062041,-0.332025674,0.735554183,0.868736566,-0.341617823,0.570792415,0.450294695,0.623981106,0.560116827,0.772946882,-1.332029728,-1.292049841,-0.955363434
676,-0.375340526,-0.229842569,-0.03902616,-0.545796659,-0.553779204,0.572133321,-0.747652853,-0.911936248,0.638571695,0.958788291,-0.835997788,-1.313212654,-1.274756581,-1.309974996
677,-0.358534233,-1.118678494,-0.79942966,-0.918190353,-0.26927605,-0.084061396,-1.553006997,-1.075040053,-0.635119788,0.270138164,0.985699896,0.44596151,0.341959061,0.03690482
678,0.095235656,-0.871779626,-0.778501123,-0.173402965,-0.553779204,-0.084061396,0.460378362,0.148238484,0.549243373,0.786425332,-0.503571203,-2.754422718,-2.599256964,-0.959520307
679,-0.156858727,0.181655544,0.219092459,-1.476780894,-1.122785512,-0.740256114,-1.150329925,-0.402236858,0.512615888,0.126155232,0.134687839,-1.806160724,-1.727785549,-0.837413122
680,-0.627434908,1.012881732,1.119019536,-0.347999748,-0.299717888,-0.926156078,0.239952933,0.897292939,0.94915296,-0.370931476,-0.716324217,-1.628361601,-1.564384659,-0.683367848
681,0.028010487,0.107585883,0.079568881,-0.545796659,-0.26927605,-0.740256114,-0.344975782,0.209402411,1.100677932,-0.375784603,-0.835997788,-0.83789633,-0.837931534,-0.13962498
682,0.044816779,0.864742412,0.71440116,0.986398576,2.779545099,-1.66870602,-0.776846941,1.208346968,0.381786163,-0.025211287,1.083566282,0.766296264,0.636352999,0.545188797
683,-0.40895311,-0.328602116,-0.108787949,0.152367039,-0.056012486,0.572133321,0.05770129,-0.504176736,-1.568058511,-0.719569704,0.347440853,0.564494259,1.649166184,1.149168705
684,0.784293635,-1.480796833,-1.580761696,0.012607685,-0.062100854,-0.510259865,0.428284999,0.527608074,1.967418681,0.893250377,-0.622712891,-1.907358059,-1.820787889,-1.016246393
685,2.952305328,-0.929389362,-2.013284787,0.165642874,-0.237724651,-0.156833391,0.79093597,0.414677062,0.375057427,1.337718028,-0.835997788,0.053321778,-0.018884571,0.377765128
686,2.027959257,0.13227577,-0.729667871,-0.396801942,-0.895126089,-0.084061396,0.460378362,0.148238484,0.525094375,1.679097932,-0.716324217,-0.087435862,-0.148243609,-0.747723336
687,1.372513862,0.000596374,-0.569215756,0.462999239,0.39017381,-0.084061396,0.500646069,0.172704055,1.189696378,0.199055494,-0.503571203,-0.502300484,-0.529512353,-0.289930689
688,-0.577016032,1.975787317,1.91430393,-0.425364538,-0.041445925,-0.460782784,-0.578488216,-0.21573518,-0.147047973,-1.552331903,-0.835997788,-0.065507303,-0.128090833,1.404093975
689,0.633037006,-1.900524909,-1.873761209,-0.386672833,-0.098574158,-0.728247751,-0.24982319,0.268803706,-1.030992393,0.97749716,0.017141799,0.172150859,0.09032169,-1.218732389
690,-1.619006147,-0.616650796,0.14933067,-1.171604262,-1.009041151,-0.836651118,-0.592179236,0.119436784,0.748749355,-1.327859213,-0.742451781,0.135221521,0.056382902,0.103685852
691,1.35570757,-0.954079248,-1.371476329,-0.886723086,-0.557648447,-1.022551082,-0.500892344,0.408410482,-1.077649488,-0.817232551,1.723420972,0.588052643,0.472543606,1.205421053
692,-0.229370565,-0.972733675,-0.921542051,0.605726007,-0.157573474,1.141645929,0.478136455,-0.659309379,1.047212376,-0.152233446,-0.711485036,-0.585925514,-0.585161397,-1.127940551
693,0.909430135,-1.021758472,-1.314735175,0.851347495,-0.370347598,2.829292213,0.032568679,-1.367133333,0.920859809,-1.393689253,-0.711485036,-0.845316923,-0.84357896,1.162261945
694,0.060505977,-0.844043584,-0.877853926,-1.583625444,-1.999408249,1.057002708,-1.161684578,-1.355102172,1.491760573,0.578567356,-0.711485036,-0.845316923,-0.84357896,-0.671633069
695,0.41249892,-3.399461114,-3.586517672,-0.057137999,0.051240921,1.228170111,-0.970199579,-1.323829976,-0.181762188,-2.496740475,0.189247066,-1.528250945,-1.523949007,1.829536582
696,1.40636135,0.577675522,0.164419911,-0.842374058,-1.09890274,1.206933461,-1.003785694,-1.331839032,-2.852187966,0.746484569,0.072643201,2.52677139,2.645058131,1.171094119
697,0.226149715,-0.758250189,-0.840406962,0.972057134,0.636650098,1.347944821,0.068883416,-0.923122386,1.114055661,0.784176622,-0.564827635,-0.510781785,-0.510299784,-1.759758655
698,0.681669995,-0.482485708,-0.696860266,-0.080434867,0.092520223,0.692945841,-0.703998513,-1.006125465,-0.865524744,-1.138898118,0.478069438,-1.071394971,-1.068808231,0.748491924
699,0.764491864,-0.562151003,-0.802959998,0.528400724,-0.800591455,1.057002708,1.136055157,-0.323702841,0.645520824,-0.449357667,-0.711485036,-0.802085022,-0.800509366,0.26440012
700,0.640259061,-0.084159234,-0.278702499,0.808632722,-0.655027603,2.10870232,0.760869754,-0.926478009,0.501483665,-0.171836414,-0.450108957,-0.542693613,-0.542091804,0.262742978
701,0.516026257,-0.218977425,-0.37856107,1.417029621,1.113429534,1.760542603,0.023379646,-1.087116839,0.635227406,-0.298937154,0.713309379,-0.141362879,-0.142267806,-1.032515722
702,0.95084107,0.890208601,0.620024643,1.252450756,0.614854066,2.26955478,-0.028343775,-1.25374151,0.791323105,-1.714157659,0.856771438,-0.369766007,-0.369813429,1.110289665
703,-0.933356453,-0.831787385,-0.565795891,0.240087552,0.983949892,-0.918430529,-0.102096798,0.686673537,0.085306657,0.107591967,-0.304103366,0.481072313,0.477830545,-2.222300779
704,-0.084432294,-0.078031135,-0.054020713,-0.107310541,-0.047647185,-0.156520182,-0.028424028,-0.112703848,1.041321845,-0.494448883,-0.711485036,-0.672389317,-0.671300585,-1.147566756
705,-0.581363509,-0.402820413,-0.235014374,-0.007150171,0.168701209,-0.156520182,-0.102096798,-0.159001722,0.658198302,0.166748616,-0.304103366,-0.424533603,-0.424375408,-1.119876718
706,-0.332897902,0.075171355,0.176902233,0.714290797,0.249472677,-0.156520182,1.059212371,0.57079499,1.03298626,0.270831164,-0.711485036,-0.499461711,-0.49902221,-0.280903754
707,-0.747007248,0.246758144,0.476477947,-0.698413729,-0.513178186,-0.230848459,-0.473470157,-0.334911193,1.06576314,0.65090676,-0.711485036,0.192248712,0.190091289,-1.123692282
708,-1.471698603,-0.880812181,-0.453454998,-0.60391018,0.090663005,0.154384382,-1.255460865,-1.050831609,0.628592988,-1.704954063,0.738793706,-1.502635884,-1.498430114,0.697815018
709,0.660964528,0.976001995,0.794777143,0.283264106,0.512882278,0.71703427,-0.569212656,-0.950682653,-0.846287369,-0.992958285,0.21734517,-1.675132248,-1.670278867,1.65051569
710,0.453909855,0.399960633,0.270519643,-0.901689869,-0.243180718,-0.149178369,-1.189933832,-0.847063975,-0.741616057,0.497474694,-0.596846404,1.158844684,1.153058321,0.107941802
711,2.068936303,0.626700318,0.014632055,-0.248361647,0.055480985,-0.082737991,-0.440445816,-0.426451642,-1.518270002,0.126678874,-0.711485036,2.007988573,1.999014225,1.849865912
712,1.530594154,0.265142442,-0.191326249,-0.198743243,0.381475333,-0.245835467,-0.61965202,-0.41762262,-2.663100637,1.17355068,2.425027911,1.100118642,1.094552757,1.375082178
713,0.474615322,1.000514393,0.875912232,1.841822264,-0.349007111,0.626080729,3.186533667,0.966765595,-0.17209929,-0.462306765,-0.711485036,-1.796418755,-1.791110021,0.965727083
714,0.516026257,0.504138326,0.357895893,-0.676409848,-1.190081639,1.554243712,-0.840630203,-1.365014628,0.397045102,-1.771459703,1.118147517,0.365176318,0.362369664,0.879534444
715,0.060505977,0.976001995,0.975770803,-1.742085707,-1.062704507,-1.303117285,-0.948892258,0.517608337,0.63582351,0.184514079,0.189247066,-0.054682374,-0.055912731,0.036023143
716,-0.332897902,-0.421204712,-0.328631784,-0.629539044,0.275368606,-0.80636169,-0.876142404,-0.090648979,-0.311854061,-2.019754422,-0.711485036,0.019321106,0.017812915,1.545906179
717,-1.140411126,-0.390564214,-0.054020713,1.001888208,-0.047647185,-0.306814992,1.998660568,1.361413463,0.092915018,1.20496455,-0.596846404,-0.574765399,-0.574043181,-0.481977666
718,-1.844397014,1.129204485,1.705986605,2.207414541,4.39660576,-0.501646092,-0.866552103,-0.377383001,0.698686652,0.371996099,-0.711485036,-1.06147643,-1.058926928,-0.541378699
719,-0.871240051,-0.231233625,0.027114376,-0.256096484,-0.746732129,-0.044633372,0.439534492,0.079575446,1.146316904,-1.603840785,-0.564827635,-1.545759975,-1.541392302,0.687421533
720,-0.974767388,-0.966605576,-0.690619105,-0.569807629,-0.101015925,-1.139352371,-0.121116892,1.031708464,-0.015632625,-0.057464009,0.21734517,-1.02827088,-1.025846043,0.230162811
721,-1.161116593,-0.727609692,-0.391043391,0.542207985,0.595370797,0.009125692,0.254509905,-0.077058185,0.452730481,0.409863103,-0.596846404,0.118678634,0.116797419,-1.102705572
722,-1.285349397,0.528650725,0.925841517,-0.394677061,-0.054865806,-1.337459983,0.261411711,1.822240174,0.022091747,0.604558797,-0.450108957,-0.45622981,-0.455952616,-0.477974774
723,-1.49240407,-0.954349376,-0.522107766,-0.588394327,-0.398065703,-0.035167893,-0.543491389,-0.522704223,0.026029179,0.054092539,0.21734517,-1.459511792,-1.455467925,-0.053882449
724,0.598848126,0.075171355,-0.103949999,-0.732331567,-0.117275344,0.164456622,-1.247194748,-1.051027332,-0.04719405,0.410366589,-0.188732878,-0.110374598,-0.111395866,-0.146227817
725,0.868019201,-1.842923817,-2.138568388,-1.017850962,-1.045148539,-0.958355432,0.061660595,0.886787242,0.783234604,0.610231226,-0.711485036,0.235480613,0.233160883,-1.374638094
726,-0.871240051,-0.837915484,-0.590760534,-0.889868267,-0.547098699,-1.007199728,-0.253936538,0.690993331,0.601407539,0.260930555,-0.450108957,0.192248712,0.190091289,-0.430146403
727,0.49532079,0.565419322,0.426548661,1.050929385,1.073692074,0.450241263,0.299171012,-0.369140945,-1.91274751,-1.068308191,-0.564827635,1.041685499,1.036338992,2.262357966
728,1.364950416,1.018898692,0.626265804,1.599340889,0.502509889,1.663764153,1.103793225,-0.630995431,-2.214451352,1.18993434,0.33401928,1.662133361,1.654457476,-1.037140288
729,-0.332897902,1.668477249,1.799604016,0.453453614,0.18103594,-0.115745813,0.657302533,0.278453798,0.613422175,-1.247614151,-0.711485036,0.494872022,0.491578445,2.024824132
730,0.122622378,1.374328468,1.362722767,2.671019904,3.294644645,0.039342412,0.843250036,0.246124656,-0.000383861,0.193823499,-0.711485036,1.013654839,1.00841357,0.052006838
731,0.143327846,0.081299455,0.039596697,0.645554646,0.653224894,0.42542472,0.092558217,-0.462219175,0.17930881,-0.604233581,-0.596846404,-0.228043383,-0.228622881,0.324536813
732,-0.167254164,1.668477249,1.74967473,0.313118269,-0.746907338,1.319669737,0.526729987,-0.71855688,0.385661211,0.841238822,-0.450108957,-0.196838401,-0.197535054,-0.851484248
733,-1.49240407,-0.880812181,-0.447213838,-0.351685219,-0.337127923,-0.527433454,0.123656472,0.353870712,0.003512875,0.364239289,-0.596846404,-0.098022627,-0.099090268,-1.082050512
734,0.143327846,-0.084159234,-0.128914642,-1.137660127,-0.193736665,-0.527433454,-1.406498069,-0.741657212,0.246498988,0.881528521,-0.711485036,-0.1536065,-0.15446546,-0.572452412
735,-0.891945519,-1.450725443,-1.208635443,-0.470617,-0.634107617,-0.591143405,0.299171012,0.55699334,0.327557494,0.179214093,-0.564827635,-0.898898606,-0.896959478,-1.102300676
736,-0.001610425,-2.688601561,-2.737719816,-1.303370357,-1.020023532,-0.501646092,-0.765352362,-0.305623055,-0.102874918,-2.532267452,2.163651832,-1.364099741,-1.360414084,1.671672217
737,-0.312192435,-0.90532458,-0.827924641,-1.073264721,-0.97268199,-0.166349718,-0.641400735,-0.490819136,0.355249481,-0.814541775,-0.564827635,-0.036416782,-0.037715714,1.002524355
738,-1.03688379,-0.065774936,0.245555001,-0.209156412,-0.488298472,-0.156520182,0.299171012,0.093165346,0.627000189,0.98462316,0.478069438,-0.079540873,-0.080677902,-0.291050098
739,-1.761575145,-0.268002222,0.258037322,-1.350749121,-0.708291218,-1.009869479,-0.868558442,0.157715793,0.600485805,0.475704552,-0.711485036,-0.542693613,-0.542091804,0.282048281
740,-2.424150098,0.320295339,1.056905892,-1.322788261,-1.127181515,-0.763281627,-0.503364608,0.156207113,0.793788333,0.944089282,-0.711485036,0.494872022,0.491578445,-1.156162637
741,-0.912650986,-0.801146887,-0.540831248,0.359804361,0.375202842,-0.156520182,0.299171012,0.093165346,0.639607878,-0.140431599,0.21734517,-0.122664964,-0.12364009,-1.897639125
742,1.323539481,2.189365714,1.830809819,1.548775834,2.918540449,2.455648515,-2.274400215,-2.059218015,0.041818541,1.586916445,1.902275753,-0.326534106,-0.326743835,-0.920878973
743,-0.312192435,-0.935965078,-0.859130444,0.372387902,0.394300651,-0.156520182,0.299171012,0.093165346,0.072448662,0.250150357,1.260242243,-0.467657694,-0.467337596,-0.978669696
744,-0.891945519,-0.041262537,0.226831518,-0.780910963,-0.009031064,-0.059074294,-1.307746061,-0.971559597,0.033040709,-0.677811969,1.640899674,-0.369766007,-0.369813429,-0.966362323
745,0.41249892,-0.978861775,-1.121259194,-2.09885796,-0.748484222,-0.713769893,-2.318499548,-1.297849636,0.704549006,-0.981634951,-0.564827635,-1.071394971,-1.068808231,-0.40032892
746,0.971546537,-0.047390637,-0.341114106,2.149645697,0.923082195,2.433865779,1.069284193,-0.9233488,1.566239271,-0.208927958,-0.711485036,-1.796418755,-1.791110021,0.364462247
747,-0.581363509,-0.286386521,-0.11643232,-0.35561036,-0.047647185,-0.156520182,-0.459947431,-0.383884313,0.534708277,0.402543179,-0.711485036,-1.234404036,-1.231205303,-0.131117614
748,1.364950416,1.227254078,0.838465267,0.736548657,1.450707359,-0.714862064,0.091595174,0.558937044,-1.63206184,1.342393798,2.68640399,1.186582445,1.180691945,1.318685047
749,-2.051451687,1.04341109,1.681021963,-0.440924461,-0.352371128,-1.409057833,0.569063741,2.332519201,-1.197811519,0.383002957,-0.711485036,1.056886741,1.051483164,-0.180970308
750,0.474615322,0.75539041,0.626265804,-0.375490047,-0.455394173,-0.680519366,0.318953515,0.687316168,-0.384809396,-0.209672328,-0.304103366,0.998561408,0.993376804,-0.435683057
751,0.681669995,1.018898692,0.832224107,-0.817068441,-0.452555783,-0.883177689,-0.317697993,0.457058129,-1.126180343,1.198170248,2.163651832,1.143350544,1.137622351,1.547966233
752,1.468477752,0.522522625,0.089525983,0.540314682,0.186677679,-0.156520182,0.828764268,0.425975442,-1.077683003,0.706501826,-0.711485036,1.056886741,1.051483164,-0.394588359
753,0.847313733,0.308039139,0.058320179,-0.659831899,0.857168472,-0.851747446,-1.564998854,-0.601972282,-1.718795015,1.228389419,-0.711485036,0.278712515,0.276230477,-0.615069658
754,-0.602068977,0.687981314,0.882153392,2.079893627,0.257707512,-0.698479505,3.781493449,3.36079445,-3.035040356,0.773990926,3.209156148,2.137684277,2.128223006,2.048168056
755,-1.223232995,1.423353265,1.818327498,-0.644685471,-0.151125773,-1.078008789,-0.234434922,0.821619818,-1.285902446,0.1376736,0.33401928,1.705365263,1.697527069,-0.540185432
756,-0.395014304,1.006642493,1.144282142,-0.545471753,-0.558697552,-0.763281627,0.196566833,0.706025884,-0.950838945,1.095958073,-0.711485036,1.056886741,1.051483164,0.083816583
757,-0.250076033,0.884080501,0.975770803,-1.480371139,-0.619354998,-1.583987158,-0.815992359,1.23456566,0.327602929,1.147269715,-0.711485036,1.056886741,1.051483164,-0.277379717
758,-0.539952575,-0.010622039,0.15193759,1.084731778,0.689318002,0.550235549,0.731938345,-0.210357119,-0.449853246,0.809283061,-0.711485036,2.094452376,2.085153413,-0.155548846
759,-0.167254164,0.160964749,0.214349197,-0.781742169,-0.873443465,-0.142261288,-0.264329374,-0.272272347,0.907998785,-0.607443591,-0.711485036,-1.277635938,-1.274274897,0.520314423
