speaker_interval,amp_int,DRESS_F1_50,DRESS_F2_50,FLEECE_F1_50,FLEECE_F2_50,GOOSE_F1_50,GOOSE_F2_50,KIT_F1_50,KIT_F2_50,LOT_F1_50,LOT_F2_50,NURSE_F1_50,NURSE_F2_50,START_F1_50,START_F2_50,STRUT_F1_50,STRUT_F2_50,THOUGHT_F1_50,THOUGHT_F2_50,TRAP_F1_50,TRAP_F2_50
QB_NZ_F_135_420,0.164270209,-0.261533684,-0.070651522,-0.174102043,-0.768888643,-0.665276317,0.327167251,-0.48971595,0.045350503,0.060172244,-0.674289026,-0.135636736,-0.435303724,-0.113963547,0.070544822,-0.340473385,0.618320437,0,0,0.439679389,-0.259224622
QB_NZ_F_135_480,0.029692881,0.423018521,0.009366679,-0.520116166,0.195883683,0.515648147,0.177495761,-0.323645309,-0.346807096,-0.113586564,0.137789675,-0.917207855,-0.784724526,0.188693742,0.128887297,0.029985773,-0.3213538,-0.400934548,-0.292323873,-0.329486487,0.137392737
QB_NZ_F_138_60,0.004381016,0.141948579,-0.063418781,-0.60122244,-1.139991929,0,0,0.555769493,-0.440242283,0.409142222,-0.059176977,0.191553053,0.342484858,1.047967776,0.418643748,0.442298174,0.178068433,0.118608314,0.262192645,0.248945678,-0.080216382
QB_NZ_F_138_120,0.284275528,-0.417660601,-0.360693724,0.888763607,0.202583692,-0.103417688,0.091279331,0,0,-0.073527008,0.540811814,-0.526770897,0.04265146,-0.574338886,-0.048041086,-0.620330144,0.70337031,0.523183285,-0.493440628,0.847863029,0.008705654
QB_NZ_F_138_180,-0.269739438,-0.26603402,0.354879821,-0.712317891,0.180954165,0.372784688,-0.36946396,-0.640507772,0.39360393,-0.283197573,-0.277145507,0.861988741,-0.427787778,0.196068251,-0.249356112,0.717691377,-0.238472039,-0.460361085,0.593066181,-0.716623651,-0.199608207
QB_NZ_F_139_60,-0.172230776,0.168707298,0.109832424,0.786969035,0.136426721,0.250780265,0.377851815,-0.404073673,-0.019528317,-0.015592008,0.351969422,-0.139771726,-0.328906796,0,0,-0.571701559,0.170398145,-0.181791281,0.282676407,1.001460805,-0.841355644
QB_NZ_F_139_120,0.283907319,-0.200780754,0.298825962,-0.664556594,0.080798992,-0.250780265,-0.377851815,0.340937162,0.193780996,0.468860862,0.485717802,0.031060383,-0.115659533,0.529956039,0.180977005,-0.099760004,0.954504448,-0.407653176,-0.390390995,-0.199857688,-0.203644708
QB_NZ_F_139_180,-0.061769459,0.022435337,-0.296462257,-0.209817988,0.054223592,0,0,0.848133803,-0.289920405,-0.104902115,-0.2685459,0.155301917,0.554201927,-0.529956039,-0.180977005,0.817264644,-0.749751838,0.650041551,0.01348912,-0.440990333,0.667729152
QB_NZ_F_141_60,1.159859401,0.832696211,0.201770887,-0.547182689,0.672528252,-0.753579915,1.056878129,0.334329203,-0.216252602,0.553935153,-0.348384343,0.193903577,0.649986148,-0.547798339,0.277958414,-0.294712337,0.182758219,-0.393134296,-0.71894161,0.484797056,-0.146177683
QB_NZ_F_141_120,0.619851622,0.644479654,0.555435114,-0.210537848,0.177960131,0.224181719,-0.018359983,-0.417197444,0.913202851,0.275734344,0.061557294,-0.149616958,-0.220538852,1.206339435,0.41253925,0.507943848,-0.615269518,0.373467399,-0.151083467,0.831611071,-0.149445314
QB_NZ_F_141_180,0.914407135,0.802913262,0.1940845,1.155844155,-0.506143079,0.777558114,-0.82232513,-0.084495056,-0.263231685,-0.220024877,0.163043168,0.231008582,-0.670394221,0.001100549,-1.035688316,0.455165384,-0.224651646,0.839800257,0.058328464,-0.277959442,0.492970932
QB_NZ_F_141_240,0.537277042,0.749303954,-0.130720251,1.356070825,-0.522924831,0.195725663,0.521238246,0.508774558,0.259200885,0.533856914,0.360507931,0.26212891,0.344742822,0.226988262,0.606067563,0.383034816,-0.662010118,1.224586767,0.756792641,0.189536476,-0.677494476
QB_NZ_F_141_300,0.294798347,-0.107594031,-0.393688804,0.185514907,-0.195187074,-0.189225549,-0.196906611,0.564894073,0.706853754,0.028537598,0.877771203,-0.207069869,0.311387692,-1.038918396,0.946510767,-0.115265559,-0.736028434,-0.327269939,-0.516297873,-0.152408265,0.129686756
QB_NZ_F_141_360,0.409228806,-0.635603167,-0.066154601,0.581337565,0.213407631,0,0,-0.503319315,-0.312045889,-0.11291279,-0.361581482,0.211857612,0.547945784,0.157653666,-0.448661742,0.764447183,-0.003902469,0.541842449,1.070541972,0.829359032,0.238460674
QB_NZ_F_141_420,-0.046819464,-0.619222545,-0.419453886,-0.736207867,0.001886341,-0.028456056,-0.208065776,0.317104829,0.027451391,0.103652631,-0.099718707,-0.189115834,-0.048716045,0.110880327,0.043378641,0.717298422,-0.226654815,-0.638617048,0.182635386,0.62557993,0.268234308
QB_NZ_F_141_480,-0.072289264,0.22852782,-0.10191983,-0.123783435,0.667874489,0.093774982,-0.266657704,-0.322010112,0.815329761,-0.558725392,-0.331798806,-0.113708888,-0.403553182,0.168108882,0.37355898,0.393590509,-0.034350631,-0.140461673,-0.500661783,0.623145294,0.183564474
QB_NZ_F_141_540,-0.092220765,0.385951978,0.821952508,0.148549983,-0.054220352,0,0,-0.193960487,1.662543693,0.311438373,-0.872382476,0,0,-0.409129146,-0.396458434,0.404648854,0.298747686,0.817931864,0.550185812,-0.647035167,0.896850118
QB_NZ_F_141_600,-0.399056994,-0.205452292,-0.001212474,0.034637667,0.018886039,0.53257603,-0.708501655,0.010692276,0.149303387,0.357678017,-0.493074807,0,0,-0.310905134,-0.120827201,-0.273600951,-0.367445416,0.240087948,0.127283625,0,0
QB_NZ_F_141_660,-0.242561239,-0.373513217,0.339027796,0.194085983,-0.307813861,0.195725663,0.240027306,-1.518650852,0.218303915,0.446060122,0.516726496,-0.724146074,0.260477231,-0.067683773,0.164764364,-1.202501919,0.789050575,0.348022413,-0.505250318,0.072552177,-0.338237997
QB_NZ_F_141_720,0.044125396,1.011393904,0.483971093,0.960018071,-0.098445206,0,0,0.131910428,-0.179130738,0.443133562,0.122246521,0,0,0.789368877,-0.061996083,0.463961794,-0.21864214,-0.162031287,-0.417790501,0,0
QB_NZ_F_141_780,0.003081219,0.098050139,0.302791972,0.284528095,-0.067843187,-0.422218534,0.29754964,-0.114411074,1.241567066,-0.320964583,0.430596836,0,0,0.399774478,0.518402681,-0.348826552,-0.544490895,-0.038391177,0.114618391,0,0
QB_NZ_F_141_840,-0.317274742,-0.013139536,0.192766834,0.086501718,0.147604902,-0.115990928,0.543051253,0.87922545,-0.042869754,0.542636594,0.044699176,0.53503024,0.121790112,-0.132341035,-0.0604136,0.322372162,0.260980716,-0.633481426,0.364639483,0.386376863,0.331549963
QB_NZ_F_141_900,-0.363046899,0.028556592,-0.328040785,-0.113955048,0.310149499,0.652900367,0.048595002,0.020211009,-0.302870287,-0.063649035,-0.884464127,0,0,-0.363456356,0.420474935,-0.916162462,-0.534944931,-0.356157815,-0.581031289,-0.710305292,0.298873653
QB_NZ_F_141_960,-0.875725676,-0.638581462,0.022129043,0.783534432,-0.604052766,0.364786413,-1.001823445,-0.53867461,-0.147252074,-0.465855896,-0.080050902,0.424912159,-0.561112282,-0.420684912,-0.460967872,-0.708599749,0.090847404,-1.297902576,-0.83761954,-0.904711042,0.063315654
QB_NZ_F_141_1020,-0.869507091,0.112490357,-0.59621583,0.132707873,-0.381760677,-0.108335238,-0.014906959,-0.516855413,-0.177445252,-0.449467162,0.439179151,0.288461494,-0.354398254,-0.559904379,0.004095837,-0.01674576,0.001137602,-0.390823266,-0.36071877,0.335006026,-0.529067645
QB_NZ_F_141_1080,-0.737944783,-0.224598473,-0.739811514,0.607741082,0.169972507,0.945983298,-0.295612577,0.974412782,-0.336489023,0.021708958,0.846302715,-0.06343759,-0.36449257,0.214882221,-0.026995291,-0.93157247,-0.05762201,0.651624092,0.69414014,-0.138530835,-0.327204438
QB_NZ_F_141_1140,-1.036371333,0.093086315,-0.834244267,0.185514907,-1.259347622,-0.125813323,0.08603084,-0.751486287,-0.433163837,-1.182863035,0.774318548,0,0,-0.247898696,0.350101003,0.399747996,0.101864832,-0.083369871,1.038031846,-0.39395467,-0.693179105
QB_NZ_F_141_1200,-0.813122704,0.025247376,0.521670991,0.695752805,-0.396658434,-0.158602788,0.327574108,0.598196186,-0.529788374,-0.299237094,-0.626815882,0.001196936,0.091507165,0.60145011,0.121385724,-0.369937938,-0.442997021,1.590885036,0.576664875,0.191971113,-0.187638403
QB_NZ_F_141_1260,0.339360848,-0.1699964,0.676130767,-0.025713229,0.636990423,-0.682511999,0.7907847,0.666125045,0.529050974,0.170231865,0.294620784,-0.056255976,0.102040364,-0.051450673,-0.160110004,-0.304844499,-0.519117427,-0.041684935,0.317310351,0,0
QB_NZ_F_141_1320,0.334407238,0.22214576,0.650326468,0.093102597,-0.652736623,-0.056912112,-0.692878825,-0.408069891,-0.71085359,0.226568141,-0.453739197,-0.362671505,-0.252577332,0.214331947,0.11552123,-0.408642145,0.802973833,0,0,-0.552832982,0.600802753
QB_NZ_F_141_1380,-0.012033912,-0.647941818,-0.123567205,-0.434967742,0.931658256,-0.319372281,0.155722979,0.702386885,0.174261025,-0.197215183,0.284918978,-0.132859858,0.063418635,-0.039894907,0.690241674,0.752484065,0.06180146,0,0,-0.344744573,0.825615763
QB_NZ_F_141_1440,0.070028111,0.465373175,0.010709269,-0.62639324,0.180428036,0,0,0.048767208,0.149303387,0.103244951,-0.104503561,-0.324369564,0.035330105,-0.230565047,-0.007633151,0.093665484,0.285018739,-0.087905537,-0.275297491,-0.457224794,-0.165129943
QB_NZ_F_141_1500,-0.116464181,0,0,-0.408564225,0.606388404,0.231837409,-0.263861597,-0.247673339,-0.674298661,-0.040564157,-0.372837002,-0.744493981,0.039060613,0,0,0.040854441,-0.276734029,0.405114215,0.418944942,-0.199275024,0.009437937
QB_NZ_F_141_1560,0.30982372,0.009518864,0.259050617,-0.428366862,0.217940189,-0.539220591,0.802449185,0.125596983,-1.235111465,0.35590461,-0.423122002,0,0,0.341995648,-0.331948996,0.381275534,0.027079871,-0.599499924,-0.725719198,-0.176024242,-0.269694133
QB_NZ_F_141_1620,0.232496969,-0.16801087,0.037941039,-0.070599208,-0.018682523,-0.066734507,-0.033982813,-0.119170441,-0.137709448,-0.687103813,0.243287813,0.671480905,-0.055957619,0,0,0,0,-0.217496009,-0.653113668,-0.75717205,-0.206955619
QB_NZ_F_141_1680,0.286285898,-0.376491512,0.263261982,0.194316079,-0.290612726,-0.202370224,0.112812834,-0.443827233,0.054978197,-0.357280529,-0.516676174,0.077800818,0.031819038,-0.775474444,-0.609348887,0.012881855,1.322996395,-0.333047514,0.09038245,0,0
QB_NZ_F_141_1740,0.228736141,0.368082209,0.467500264,0.174199114,-0.15626469,-0.181569859,0.144563815,-0.421730174,0.224420983,0.075930393,-0.163506976,0,0,-0.40967942,-0.001768657,-0.090635609,0.078593453,-0.488484086,-0.44573088,0.595025238,-0.893446689
QB_NZ_F_141_1800,0.051857337,-0.398332341,0.151260344,-0.131327297,-0.743061939,-0.357650732,0.459252246,-0.348299946,-0.941492196,0.334119211,-0.304263879,0,0,-0.213231398,-0.62926955,0.372479123,0.275472775,-0.445431251,0.522040849,0.339510104,-0.413469895
QB_NZ_F_147_60,0.023459965,0.335191467,-0.534068573,-0.060435169,0.299977997,0.421104843,-0.493998449,-0.413028121,0.655875576,-0.891939179,-0.538571535,-0.195151105,0.788652181,0.331823639,-0.123980728,-0.475892901,-0.389387043,-0.315788859,-0.168118048,0.306932292,0.899526397
QB_NZ_F_147_120,0.592567289,0.263483839,0.443724195,-0.165401516,0.303219811,0,0,0.167919629,-0.827435356,0.560860477,-0.618784316,0.078060442,-0.332478027,0.490577405,0.408103231,0.193258205,0.348288005,-0.259505916,-0.485970618,0.472898624,-0.158940584
QB_NZ_F_147_180,0.1498596,-0.025014289,-0.211198498,0.475847439,-0.251124167,0,0,0.39880912,-0.09212968,0.232851379,0.18729487,0,0,-0.259695994,-0.462344799,0.861813716,0.32480284,0.241827784,0.831131846,-0.103314795,-0.836768742
QB_NZ_F_147_240,0.068963626,-0.67705341,0.440762084,0.009542395,-0.506006322,-0.036254059,0.16466615,-0.606677371,0.473001626,0.050554496,0.450794705,0.199487797,-0.39754362,-0.159392064,0.02841225,-0.393899308,-0.7631424,0.195290478,-0.56062738,0.723655378,0.092090038
QB_NZ_F_147_300,-0.607011522,0.135077158,0.070794448,0.029687452,-0.205147055,-0.384850784,0.329332299,0.328797468,-0.33062779,-0.09515772,0.032796359,-0.082397133,-0.058630534,-0.513920865,0.191136956,-0.817764494,0.346882909,-0.02304201,-0.170503696,-1.189535825,-0.257852107
QB_NZ_F_150_60,-0.177223482,-0.028953098,-0.027084004,0.646821736,-0.411032294,-0.082753889,-0.06378476,-0.148412296,-0.313408848,-0.203581356,0.354359445,0.194867575,0.30936282,0,0,0.877033173,0.666240377,-0.444382382,-0.112416362,0.206791587,0.522285592
QB_NZ_F_150_120,0.12985291,0.699957594,0.07875962,0,0,0,0,0.458091337,0.325666663,-0.551896332,-0.545371041,-0.236970895,0.501303256,0.178502465,-0.331888039,0.598226987,0.075685013,-0.434950373,0.075823453,0.625885389,-0.37139502
QB_NZ_F_150_180,-0.021453412,0.456077095,-0.408381796,0.325072541,-0.150449957,0.640592283,0.141320796,-1.143227414,0.410574134,0.036425096,0.174627412,-0.021796851,0.129051717,0.292014741,0.887394014,0.648742675,-0.219493171,0.003638061,-0.643923443,0.661656806,-0.84165929
QB_NZ_F_150_240,-0.180441647,-0.247919127,0.100299648,-0.54787744,0.402013092,0.103335167,-0.779062619,0.376902151,-1.372482761,-0.235889917,-0.12391054,-0.041358128,0.747890263,0.158211411,0.050883123,-0.804128932,-0.7565848,-0.218014158,-0.665227427,-0.60956325,-0.271285365
QB_NZ_F_150_300,-0.581523348,0.31748764,0.335481582,1.103104928,-0.504463693,0.403478808,-0.131906461,-0.33120418,0.575071639,0.573133909,0.331964982,0,0,-0.380236717,0.3877447,-0.197981085,0.321512057,0,0,-0.042330781,0.003575993
QB_NZ_F_150_360,0.170846822,-0.14318623,-0.618726988,0.097484836,0.349215144,0,0,-0.68249849,-0.324261435,0.427745385,0.252761035,0.206418044,-0.59885416,0,0,0.778062837,-0.251000954,-0.010509953,0.332454519,1.080693405,0.034005214
QB_NZ_F_150_420,0.604458891,-0.810308379,-0.04945483,0.540914238,-0.10169788,-0.367747422,0.034025591,-0.456272311,-0.104531191,0.455438437,-0.694640017,0,0,0.158211411,0.526047324,0.8487848,-0.083926786,0.590780641,0.410132121,0.601554724,-0.229731841
QB_NZ_F_150_480,0.760648008,0.129647367,0.071579611,-0.246758492,-0.309879632,-0.38575604,0.069567348,1.018795942,-0.1669682,0.206200969,-0.176158798,0.467980258,-0.042001084,0.231141577,-0.83727605,-0.677077646,-0.455446197,-0.446807756,-0.133030502,-0.175196044,-0.133449286
QB_NZ_F_150_540,0.357189413,-0.381786078,0.189268494,0,0,0.118485275,0.442755796,-0.057420582,-0.466803068,0.345165203,0.522894245,0.624470471,-0.661629973,0,0,-0.181816065,-0.15607961,0.398569765,-0.304080422,0,0
QB_NZ_F_150_600,0.565916871,-0.264289142,0.224821522,-0.827636413,0.211279161,-0.887138845,-0.789428965,0.299088269,0.091207909,-0.559973472,0.810234966,0,0,0,0,-0.230270713,0.480510284,-0.915982848,-0.671782499,0.781689359,0.437151543
QB_NZ_F_150_660,0.560200682,-0.395867812,0.242605705,-0.863627027,0.762326828,0.508672007,-0.210323988,-0.60949492,-0.036067533,0.275433599,-0.560602569,0.442643747,0.059614441,0.489631968,0.187272847,-0.159912463,0.56057322,-0.022367336,-0.045192539,-0.112413557,-0.311246245
QB_NZ_F_150_720,0.147663188,0.570053598,-0.064019991,0.701964674,0.130361736,0,0,-0.159695309,0.086381972,-0.126115656,-0.024452778,-0.327511661,0.141358486,0.002646659,0.292864892,-0.108992649,-0.414225488,0.395066448,0.114826131,-0.249293979,0.207593661
QB_NZ_F_150_780,0.055648928,0.589853568,0.023786377,0.155704947,0.039705992,0.448643279,0.573075572,0.406697794,-0.201068413,0.169775873,-0.147292994,-0.287643916,-0.171165706,0,0,-0.072661766,0.556792286,0.621434671,0.721825791,-0.044771475,-0.234345538
QB_NZ_F_150_840,-0.361716941,-0.01081793,0.046757294,0.106531725,0.068662199,-0.172796981,0.909170837,-0.237403082,0.313316486,-0.350429378,-0.708043762,0.525918896,-0.769568242,0,0,-0.232924471,0.462622707,-0.418511728,-0.198581222,-0.263529543,0.160465883
QB_NZ_F_150_900,-0.220440255,-0.211247944,-0.152368295,0.486020991,-0.600727202,0,0,0.647270023,-0.001269984,-0.037102274,-0.054480647,0.194867575,0.069098557,0.58020653,-0.434993315,0.374225992,0.368967991,0.127826183,-0.479500389,0,0
QB_NZ_F_150_960,-0.233093753,0.006251237,-0.014775417,0,0,0.18437395,0.165385527,0.574973852,-0.079293154,-0.669747732,-0.142188374,-0.418797619,0.520723112,-0.436992855,0.332461909,0.115297007,-0.367082262,-0.302902242,0.592690874,-0.879381938,0.438975844
QB_NZ_F_150_1020,0.58413182,0.251102322,0.121611739,-0.277191732,-0.577665736,0,0,-0.185904439,-0.858578147,1.092378635,0.576431009,0,0,0.210850523,0.130651026,-0.554541019,-1.01796674,0.272450326,1.73523991,-0.640224465,0.759444728
QB_NZ_F_150_1080,-0.631570793,-0.058695826,0.506141121,-0.727074404,0.581476382,0.092901603,0.383484275,0.167229108,0.705949216,-0.360508651,-0.22139232,0,0,-0.267900734,0.152075499,-0.433303368,0.79041421,0.398569765,-0.401095486,0.349934458,0.297515365
QB_NZ_F_150_1140,0.044617814,-0.505790881,-0.039539579,-0.465966029,0.610471793,0.283421352,-1.088572086,-0.439719176,-0.385497732,0.208508723,-0.533185819,0,0,-1.144533104,-0.786966797,-1.006191685,-0.720102104,0.64029869,-0.391225421,0,0
QB_NZ_F_150_1200,-0.270000765,-0.155507747,-0.752070016,0.641528999,-0.775160708,-0.617009569,0.220549296,0.950744165,0.533046729,-0.466740197,0.582371305,-0.300684768,-0.209102169,0,0,-0.066559471,-0.401906655,0.385634438,0.525173633,-0.428036657,-0.191778513
QB_NZ_F_150_1260,-0.326075641,-0.192472299,-0.907568501,-0.044311289,-0.330867589,0,0,-0.365442288,-0.205344794,0.289779099,0.565542524,-0.588328684,0.293104336,0,0,-0.121156827,0.742522379,0,0,-0.345053071,-0.446394063
QB_NZ_F_150_1320,-0.398467779,0.14002771,-0.355312997,0.172690941,-0.108344669,-0.247689966,0.090300039,0.338278169,0.294791219,-0.467663298,0.042565946,-0.313725619,-0.424075457,0,0,0.739670914,-0.159794212,0.134473504,0.006629987,-0.037220579,-0.336149402
QB_NZ_F_150_1380,-0.729495926,-0.107981895,0.522454883,0.260550381,0.01707734,-0.725061279,-0.163005499,-0.407178825,0.132032107,-0.513319411,0.190846931,-0.288389108,0.318395311,-0.071753874,-0.556271134,-0.488293303,0.280840958,0,0,0,0
QB_NZ_F_159_60,0.025355141,-0.209876835,0.09484483,-0.371716609,-0.208107635,-0.383972829,0.867462834,-0.455802209,0.72226204,-0.363691965,-0.563602415,0.263169053,0.196600656,0.179034936,0.043426476,0.458775585,0.570620123,-0.725803847,0.772091735,-0.556194471,0.499519135
QB_NZ_F_159_120,0.347388014,0.075725512,-0.165138546,0.13114162,0.615346091,0.24140866,-0.478836199,1.058299382,0.470676558,0.32609812,0.168934334,0,0,-0.134088927,-0.173016594,0.642552162,0.868629445,-0.086528217,-0.115255518,0.342684118,-0.406139884
QB_NZ_F_159_180,0.419984789,0.241991372,0.10564732,0.328894856,0.507141704,0,0,0.572110359,-0.832053747,0.288789078,0.264087989,0,0,0.028465806,0.362576608,-0.105427384,-0.321714609,0.352570196,-0.182931635,-0.40460212,0.245419827
QB_NZ_F_159_240,-0.376288184,0.387827858,-0.205066411,-0.868924745,-0.747295598,0,0,-0.55534522,-0.290972642,-0.432939501,-0.126857597,-0.100254877,0.427534146,-0.073411815,-0.23298649,0.256022079,-0.274304035,0.229880934,-0.251638352,0.604981587,-0.168980529
QB_NZ_F_161_60,-0.238864587,0.260291735,0.335165079,0,0,0,0,0.434952206,0.00813888,-0.060476954,0.315641626,0.351242224,0.074238516,0.75203994,-0.562367035,0.350712278,-0.860139543,1.006691004,-0.007068924,-0.856847938,0.743642759
QB_NZ_F_161_120,-0.179193095,0.260291735,-1.018518733,0,0,0,0,-0.203931053,-0.063082904,-0.126860959,-0.543287906,0.667936033,-1.380559726,0,0,0.497102653,0.596582175,0.369904979,-0.133163245,-0.058021851,-0.371021165
QB_NZ_F_161_180,0.572233674,0.14127124,-0.370136618,0.627981211,0.182487064,0.137831466,-0.41529468,-0.362879783,-0.201847732,0.191275947,0.738239703,0,0,0.347586679,0.247100667,0.160422385,0.651028483,0.287731128,0.728624569,0.339535275,0.198824295
QB_NZ_F_161_240,-0.242585754,0.441656298,0.135662889,0.436032033,0.848521333,0.620241598,0.339942243,0.719045787,-0.763316305,0.305197651,0.247822477,0,0,0,0,0.194292755,-0.353134081,-0.450361765,-0.297085862,-0.271354716,0.411518974
QB_NZ_F_161_300,-0.478725739,-0.627638941,0.060274384,-0.468608829,0.37879789,-0.589229519,0.581840691,0.136457569,-0.12334749,-0.055788818,-0.348609269,-0.094048464,0.460493981,-0.593802495,0.405421005,-0.648155703,-0.073825682,-0.06328613,0.07737606,-0.173674833,0.034049704
QB_NZ_F_161_360,-0.161450302,-0.059763377,0.033425665,0.17244632,-0.38126642,1.28355553,-0.723982788,-0.587959242,-0.229723615,0.13033018,0.081006207,-0.072935544,0.920987962,-0.34243572,0.092903254,-0.053884678,-0.416667115,0.067701442,0.047571948,-0.232321835,-0.421622551
QB_NZ_F_161_420,0.002927002,0.651359075,0.605202165,-0.797034791,0.419937812,-0.444506479,0.904015172,-0.321757884,0.837461764,0.220811204,0.595819489,-0.494474197,0.013717987,0.706505467,-0.137155988,-0.276936456,0.420339887,0,0,-0.267017729,-0.438100011
QB_NZ_F_161_480,0.912831067,0.086763912,0.110776185,0.1660174,-1.07731633,-0.079253093,-0.834870748,-0.142835659,-0.220592617,0.479596308,-0.325249339,0.312855096,-0.34767603,-0.570108086,-0.028585617,-0.32577137,0.378754628,-0.333110717,-0.202133017,0.115457622,0.260614767
QB_NZ_F_161_540,0.207308334,-0.242994929,0.0093052,-0.444729984,-0.404169349,-0.758073065,0.297128359,0.302287923,-0.60181178,0.334732907,-0.591863372,-0.627629548,-0.499841931,0.286187254,-0.282008103,1.105097775,-0.703380296,0.272768128,-0.551376075,0.498558125,-0.384752381
QB_NZ_F_161_600,-0.037043751,0.519586384,-0.010607199,0.16923186,0.467137762,-0.115433853,-0.364346157,-0.264153655,0.000605807,-0.677904459,0.523337773,0.466403609,0.136488203,-0.285569139,-0.188005402,-0.425842915,0.475786899,-0.482740715,-0.528258783,0.574357715,0.109432224
